CENTRE_CODE;CENTRE_NAME;SHORT_DESCRIPTION;DESCRIPTION;OWNERSHIP;OWNER;COMPLETE_ADDRESS;CP_DIRECTION;MUNICIPALITY_CODE;MUNICIPALITY_NAME;DISTRICT_CODE;DISTRICT_NAME;TELEPHONE_CONTACT;WEB_CONTACT;EMAIL_CONTACT;LATITUD;LONGITUD
28062102;DULCE CHACON;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE DE CONCEPCIÓN ARENAL, 17, 28942;28942;58;Fuenlabrada;NaN;NaN;914869457;http://www.educa.madrid.org/cp.dulcechacon.fuenlabrada;cp.dulcechacon.fuenlabrada@educa.madrid.org;40,29388551;-3,84256209
28062114;PEDRO BRIMONIS;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE ISLA CONEJERA, s/n, 28970;28970;73;Humanes de Madrid;NaN;NaN;914980701;http://www.educa.madrid.org/cp.pedrobrimonis.humanes;cp.pedrobrimonis.humanes@educa.madrid.org;40,25333882;-3,82452707
28062126;VILLAVERDE;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE DE LA ALIANZA, 20-24, 28041;28041;79;Madrid;17;Villaverde;917239181;http://www.educa.madrid.org/ies.villaverde.madrid;ies.villaverde.madrid@educa.madrid.org;40,35733635;-3,69038553
28062138;LAGARTIJAS;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;LIS CAROLINA ARZA GONZALEZ;PASEO GUADALAJARA, 96, 28701;28701;134;San Sebastián de los Reyes;NaN;NaN;916238983;NaN;lagartijasescuelainfantil@hotmail.es;40,55699892;-3,64096949
28062141;ASOCIADOS KYM;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;KYM ESCUELAS, S.L.;CALLE FRANCISCO DE GOYA, 24, 28810;28810;172;Villalbilla;NaN;NaN;918793654;NaN;kymescuelasinfantiles@gmail.com;40,44907695;-3,35261453
28062151;CARMELO ALONSO BERNAOLA;E MUN.MUSICA;ESCUELA MUNICIPAL DE MÚSICA;PÚBLICO;AYUNTAMIENTO;AVDA DE SOTO PALACIOS, 7, 28034;28034;79;Madrid;8;Fuencarral-El Pardo;917280835;http://www.educa.madrid.org/em.carmeloalonsobernaola.madrid;em.carmeloalonsobernaola.madrid@educa.madrid.org;40,4886151;-3,68448409
28062163;CHINCHON;E MUN.MUSICA;ESCUELA MUNICIPAL DE MÚSICA;PÚBLICO;AYUNTAMIENTO;AVDA DEL GENERALÍSIMO (LOS HUERTOS), 72, 28370;28370;52;Chinchón;NaN;NaN;918940004;http://www.educa.madrid.org/em.chinchon;em.chinchon@educa.madrid.org;40,13929673;-3,4261257
28062217;LA PURISIMA;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;FUNDACION EDUCATIVA FRANCISCANAS DE LA INMACULADA;CALLE DE RICARDO ORTIZ, 29, 28017;28017;79;Madrid;15;Ciudad Lineal;917262805;http://lpm.hfi.org.es;cc.lapurisima.madrid@educa.madrid.org;40,42740983;-3,6577981
28062229;A GATAS;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;A GATAS ESCUELA INFANTIL S.L.;CTRA DE MIRAFLORES, 1, 28791;28791;144;Soto del Real;NaN;NaN;918478585;NaN;escuela.agatas@gmail.com;40,75554482;-3,78347974
28062278;TRAZOS;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;CENTRO EDUCATIVO INTERNACIONAL EL JARAMA, S.L.;CALLE DE LOS CONDES DE TORREANAZ, 4, 28028;28028;79;Madrid;4;Salamanca;915743094;NaN;NaN;40,42159852;-3,6673132
28062308;NUESTRA SEÑORA DE LA PROVIDENCIA;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;RELIGIOSAS TEATINAS DE LA INMACULADA CONCEPCION;CALLE DEL MARQUÉS DE PORTUGALETE, 14, 28027;28027;79;Madrid;15;Ciudad Lineal;917421434;NaN;mctorresalcaide@yahoo.es;40,44644548;-3,64508302
28062321;JOSE HIERRO;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;AVDA DE JOSÉ HIERRO, 86, 28521;28521;123;Rivas-Vaciamadrid;NaN;NaN;914991147;http://www.educa.madrid.org/cp.josehierro.rivas;cp.josehierro.rivas@educa.madrid.org;40,345819;-3,52669486
28062333;SAN MIGUEL;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE MIRALCAMPO, s/n, 28212;28212;95;Navalagamella;NaN;NaN;918987416;http://www.educa.madrid.org/cp.sanmiguel.navalagamella;cp.sanmiguel.navalagamella@educa.madrid.org;40,4701656;-4,12420042
28062345;PRINCIPES DE ASTURIAS;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE VIRGEN DEL ROCIO, s/n, 28693;28693;119;Quijorna;NaN;NaN;918168664;http://www.educa.madrid.org/cp.principesdeasturias.quijorna;cp.principesdeasturias.quijorna@educa.madrid.org;40,43053666;-4,05727329
28062357;EL TREN DE LOS NIÑOS II;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;EL TREN DE LOS NIÑOS, S.L.;AVDA DE BURGOS, 28, 28036;28036;79;Madrid;5;Chamartín;913025639;NaN;info@guarderiaeltren.com;40,47852666;-3,67502599
28062369;E.O.I. DE TRES CANTOS;EOI;ESCUELA OFICIAL DE IDIOMAS;PÚBLICO;COMUNIDAD DE MADRID;CALLE DEL ORÉGANO, 1, 28760;28760;903;Tres Cantos;NaN;NaN;918049253;http://www.educa.madrid.org/eoi.trescantos.trescantos;eoi.trescantos.trescantos@educa.madrid.org;40,60239654;-3,70254534
28062370;PEQUEÑO SOCRATES;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;EL PEQUEÑO SOCRATES, S.L.;AVDA DE PABLO IGLESIAS, 84, 28521;28521;123;Rivas-Vaciamadrid;NaN;NaN;914998969;www.pequenosocrates.com;pequenosocrates@gmail.com;40,3442672;-3,52121947
28062394;SANTA ANA;CPR ES;CENTRO PRIVADO DE EDUCACIÓN SECUNDARIA;PRIVADO;ST. ANNE'S SCHOOL, S.A.;AVDA DE ALFONSO XIII, 162, 28016;28016;79;Madrid;5;Chamartín;913459060;www.stannesmadrid.com;alleyda@stannesmadrid.com;40,46048688;-3,67413771
28062400;ESCUELA INFANTIL BILINGÜE SUS PEQUEÑOS PASOS-ARTURO SORIA;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;JOISA EDUCA, S.L. UNIPERSONAL;CALLE DE MESENA, 18, 28033;28033;79;Madrid;16;Hortaleza;913882377;NaN;info@suspequenospasos.es;40,46261837;-3,66072453
28062412;LA GUARDE DEL HUERTO;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;PATRICIA MARIN GOMEZ / LAURA GARCIA GONZALEZ (47046300F);CALLE DE SANTA SUSANA, 30, 28033;28033;79;Madrid;16;Hortaleza;913839795;http://www.laguardedelhuerto.com;lauraypatri@laguardedelhuerto.com;40,47917101;-3,64582088
28062424;CARACOL;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;ESCUELA INFANTIL LOS REMEDIOS, S.L.;GTA DEL UNIVERSO, 3, 28341;28341;161;Valdemoro;NaN;NaN;918019356;www.escuelainfantilcaracol.es;micaracolcol@hotmail.com;40,18424385;-3,68234319
28062448;LA ABEJA MAYA;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;CONSUELO CEREZO LOZANO;CALLE DE LAS ISLAS BAHAMAS, 33, 28035;28035;79;Madrid;8;Fuencarral-El Pardo;913732652;NaN;chelocerezo@gmail.com;40,47790487;-3,72272946
28062485;CENTRO BOBATH DE EDUCACION DE ADULTOS;CPRIEPA;CENTRO PRIVADO DE EDUCACIÓN DE PERSONAS ADULTAS;PRIVADO;LUISA FUNEZ DIAZ;CALLE DEL MIRADOR DE LA REINA, 115, 28035;28035;79;Madrid;8;Fuencarral-El Pardo;913767190;http://www.fundaciónbobath.org;secretaria@fundacionbobath.org;40,49079633;-3,71989417
28062497;CENTRO EDUCATIVO PONCE DE LEON;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;ASOCIACION DE GESTION DOCENTE Y CULTURAL;CALLE DE EDUARDO BARREIROS, 6, 28041;28041;79;Madrid;12;Usera;913178441;http://www.educa.madrid.org/cc.ipsponcedeleon.madrid;cc.ipsponcedeleon.madrid@educa.madrid.org;40,37193132;-3,69636513
28062503;EL PEQUEÑO SOL;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;ESCUELA INFANTIL PEQUEÑO SOL, S.L. UNIPERSONAL;CALLE ROMPEDIZO, 1, 28044;28044;79;Madrid;10;Latina;917050037;NaN;marisol.perea@escuelainfantilpequesol.es;40,3761725;-3,76513255
28062527;DOS HERMANAS;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;DOS HERMANAS NUEVO CENTRO, S.L.;AVDA DEL MAR MEDITERRÁNEO, 121, 28341;28341;161;Valdemoro;NaN;NaN;918080410;www.escuelainfantilvaldemoro.com;escuelainfantil2hermanas@gmail.com;40,17840907;-3,68483353
28062540;LA COMETA;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;MATILDE MARTIN SANTIBAÑEZ;CALLE ORIENTE, 8, 28220;28220;80;Majadahonda;NaN;NaN;916382667;NaN;eilacometa@eilacometa.net;40,47282616;-3,87489982
28062564;LOS PITUS;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;ROCIO BLAZQUEZ REDONDO;AVDA DE ISABEL DE FARNESIO, 27-L3, 28660;28660;22;Boadilla del Monte;NaN;NaN;910184756;NaN;escuelalospitus@gmail.com;40,40114765;-3,88597919
28062588;EDUQA LA MORALEJA;CPR INF;CENTRO PRIVADO DE EDUCACIÓN INFANTIL;PRIVADO;CALENDULA EDUCACION, S.L.;CALLE DE CALÉNDULA, 95, 28109;28109;6;Alcobendas;NaN;NaN;916250420;www.eduqa.es;lamoraleja@eduqa.es;40,5280615;-3,64437733
28062591;LOS RENACUAJOS;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;ELMAPAZ DAVILA, S.L.;CALLE DE MELCHOR FERNÁNDEZ ALMAGRO, 31, 28029;28029;79;Madrid;8;Fuencarral-El Pardo;913144722;NaN;renacuajos@telefonica.net;40,47750578;-3,6997435
28062606;VALDEOLMOS;EEI-CN;ESCUELA  INFANTIL-CASA DE NIÑOS;PÚBLICO;AYUNTAMIENTO;CALLE SUBIDA A LA IGLESIA, 6, 28130;28130;162;Valdeolmos-Alalpardo;NaN;NaN;916202821;http://www.educa.madrid.org/cn.numerodos.alalpardo;cn.numerodos.alalpardo@educa.madrid.org;40,63828198;-3,45341898
28062618;BLANCAS Y NEGRAS;CAU EL MUS;CENTRO AUTORIZADO ELEMENTAL DE MÚSICA;PRIVADO;ANGEL GARCIA DE LA SERNA HERNANDEZ;AVDA DE LA VENERABLE MADRE MARÍA ANTONIA DE LA MIS, 5, 28350;28350;40;Ciempozuelos;NaN;NaN;918931629;http://www.blancasynegras.com;informacion@blancasynegras.com;40,16008671;-3,62039462
28062631;GAIA;EEI;ESCUELA INFANTIL;PÚBLICO;COMUNIDAD DE MADRID;CALLE DE MÉRIDA, 23, 28030;28030;79;Madrid;14;Moratalaz;917725080;http://www.educa.madrid.org/eei.gaia.madrid;eei.gaia.madrid@educa.madrid.org;40,40683274;-3,63367367
28062643;ARCE;EEI;ESCUELA INFANTIL;PÚBLICO;COMUNIDAD DE MADRID;CALLE DEL ALCALDE GARRIDO JUARISTI, 6, 28030;28030;79;Madrid;14;Moratalaz;913285820;http://www.educa.madrid.org/eei.arce.madrid;eei.arce.madrid@educa.madrid.org;40,41416622;-3,65626651
28062655;PINOCHO;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;PINOCHO EDUCACION, S.L. UNIPERSONAL;CALLE DE CAVANILLES, 36, 28007;28007;79;Madrid;3;Retiro;914334475;http://www.colegioinfantilpinocho.com;administracion@colegioinfantilpinocho.com;40,40564999;-3,67549946
28062667;LOS DUENDES;EEI-CN;ESCUELA  INFANTIL-CASA DE NIÑOS;PÚBLICO;AYUNTAMIENTO;CALLE DE LA IGLESIA, 11, 28815;28815;122;Ribatejada;NaN;NaN;918791966;http://www.educa.madrid.org/cn.numerouno.ribatejada;cn.numerouno.ribatejada@educa.madrid.org;40,66783715;-3,39262954
28062679;NORTE-10, VALDEOLMOS-ALALPARDO;ZNAS.CN.;ZONA CASAS DE NIÑOS;PÚBLICO;COMUNIDAD DE MADRID;CALLE DE ALCALÁ, 25, 28130;28130;162;Valdeolmos-Alalpardo;NaN;NaN;916202821;http://www.educa.madrid.org/zcn.valdeolmos;zcn.valdeolmos@educa.madrid.org;40,62599986;-3,47219478
28062680;ESTE-10, TIELMES;ZNAS.CN.;ZONA CASAS DE NIÑOS;PÚBLICO;COMUNIDAD DE MADRID;CALLE DE LA PERDIZ, 6, 28550;28550;146;Tielmes;NaN;NaN;918746117;http://www.educa.madrid.org/zcn.tielmes;zcn.tielmes@educa.madrid.org;40,24737332;-3,31364729
28062692;LOS MOFLETES;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;MARIA DELIA MARTINEZ ROZAS;CALLE DE LA JABONERÍA, 21, 28921;28921;7;Alcorcón;NaN;NaN;916193544;www.mofletes.net;mofletes@mofletes.net;40,34874894;-3,82664165
28062710;KIND FOR KIDS;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;EL NIÑO LIBRE, S.L.;CALLE DE TORRELAGUNA, 65-67, 28027;28027;79;Madrid;15;Ciudad Lineal;914043035;NaN;torrelaguna@escuelachiquitin.com;40,4435182;-3,65458269
28062734;SANTA EUGENIA;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;ESTER DIAZ ALONSO;CALLE DE PUENTELARRA, 9, 28031;28031;79;Madrid;18;Villa de Vallecas;913313094;NaN;info@escuelainfantilsantaeugenia.com;40,3827069;-3,60841281
28062746;JARDIN KINDERLAND;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;JARDIN KINDERLAND, S.L.;CALLE DEL CAPITÁN HAYA, 13, 28020;28020;79;Madrid;6;Tetuán;915552068;www.jardinkinderland.es;info@jardinkinderland.es;40,45536864;-3,69261447
28062758;MINIMUS;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;INGGY KIDS, S.L.;AVDA DE SOMOSIERRA, 20, 28703;28703;134;San Sebastián de los Reyes;NaN;NaN;916513169;NaN;emontes@minimus.es;40,55411321;-3,6149813
28062783;KIKA;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;GUARDERIA KIKA S.L. UNIPERSONAL;CALLE DE LA ANTRACITA, 24, 28045;28045;79;Madrid;2;Arganzuela;914674492;www.escuelainfantilkika.com;info@escuelainfantilkika.com;40,39096822;-3,68721769
28062795;ALBENIZ 2;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;JOSE ARROYO PEREZ;CALLE DE OCAÑA, 112, 28047;28047;79;Madrid;10;Latina;616474895;NaN;ocana@escuelainfantilalbeniz.com;40,38731376;-3,75185093
28062813;NUESTRA SEÑORA DE LA MERCED;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;RELIGIOSAS DE LA ORDEN DE NTRA. SRA. DE LA MERCED;CALLE DEL FUEGO, 9, 28760;28760;903;Tres Cantos;NaN;NaN;918062571;http://www.mercedariastrescantos.es;cc.nsdelamerced.trescantos@educa.madrid.org;40,61304343;-3,72032981
28062825;MERLIN;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;JUANA MARIA PEREZ CALAZA;CALLE DEL MERCURIO, 51, 28032;28032;79;Madrid;19;Vicálvaro;917753742;NaN;info@escuelamerlin.es;40,40501792;-3,60412359
28062849;EL DUENDE AZUL;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;LUCIA CORPA CARPINTERO;CALLE DE CULLA, 5, 28031;28031;79;Madrid;18;Villa de Vallecas;913324889;en proceso;escuelaelduendeazul@gmail.com;40,36985703;-3,61913374
28062850;CIUDAD FINANCIERA SCH;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;CENTRO DE EQUIPAMIENTO ZONA OESTE, S.A.;CMNO ALTO DE MADRID, s/n, 28660;28660;22;Boadilla del Monte;NaN;NaN;912899100;http://www.workandlife.com;escuelainfantilaltamira@gruposantader.com;40,39337586;-3,85567799
28062862;LOS PIRATAS DE PATIO;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;EL PATIO TORRELODONES, S. L. L.;CALLE LOS VASCOS, 2, 28250;28250;152;Torrelodones;NaN;NaN;918569083;www.lospiratasdelpatio.com;torrelodones@lospiratasdelpatio.com;40,57437939;-3,92390459
28062874;LAS TRAVESURAS DE MARIETA;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;LAS TRAVESURAS DE MARIETA, S.L.;CMNO HUERTAS, 34, 28223;28223;115;Pozuelo de Alarcón;NaN;NaN;913519493;http://www.travesurasdemarieta.com;lastravesurasdemarieta@gmail.com;40,44423788;-3,81235142
28062886;CUCUTRAS;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;CUCUTRAS, S.L.;PLAZA DE PATRICIO AGUADO, 6, 28043;28043;79;Madrid;16;Hortaleza;913002257;NaN;cucutras@cucutras.net;40,46427357;-3,63709121
28062904;PATUCO;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;CENTRO DE EDUCACIÓN INFANTIL PATUCO S.L.;CALLE DE CASTILLEJOS, 24, 28039;28039;79;Madrid;6;Tetuán;914506742;NaN;patucoei@hotmail.com;40,45422128;-3,7080168
28062916;CHIQUI;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;CHIQUI DIMA, S.L.;CALLE DE FERNANDO EL CATÓLICO, 13, 28015;28015;79;Madrid;7;Chamberí;915933096;NaN;info@escuelainfantilchiqui.es;40,43380056;-3,70757856
28062928;SAGRADOS CORAZONES;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;LUIS ENRIQUE HERNANDEZ SANCHEZ;CALLE DEL GENERAL CABRERA, 19, 28020;28020;79;Madrid;6;Tetuán;NaN;http://www.escuelainfantilsagradoscorazones.es;direccion@eisagradoscorazones.com;40,45542769;-3,69628293
28062931;EL VALLE;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;EBET EDUCACION, S.L.;CALLE LLANES, 1, 28830;28830;130;San Fernando de Henares;NaN;NaN;NaN;NaN;NaN;40,42412003;-3,53203222
28062953;DINA CONDADO;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;MARIA DEL CARMEN NICOLAS VICTORI;CALLE DEL CONDADO DE TREVIÑO, 35, 28033;28033;79;Madrid;16;Hortaleza;913021746;NaN;dinacondado@gmail.com;40,48077826;-3,6689371
28062965;DINA CONDADO-2;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;MARIA DEL CARMEN NICOLAS VICTORI;CALLE DEL CONDADO DE TREVIÑO, 35, 28033;28033;79;Madrid;16;Hortaleza;913021746;NaN;dinacondado@gmail.com;40,48077826;-3,6689371
28062977;COCOLAN CVE;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;EDIS INFANTIL, S.L. UNIPERSONAL;PASEO DE JUAN ANTONIO VALLEJO-NÁJERA BOTAS, 25, 28005;28005;79;Madrid;2;Arganzuela;914739382;cocolan.cve.edu.es;cocolan@cve.edu.es;40,40163047;-3,70738302
28062989;EL SOL;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;COMERCIALIZADORA GUTIERREZ NUÑEZ, S.L.;CALLE BUTARQUE, 42, 28912;28912;74;Leganés;NaN;NaN;916887879;http://www.preescolarelsol.com;preescolarelsol@hotmail.com;40,33373263;-3,76481779
28063003;SHANTALA;EEI;ESCUELA INFANTIL;PÚBLICO;COMUNIDAD DE MADRID;CALLE DEL PUERTO DE ARLABÁN, 1, 28053;28053;79;Madrid;13;Puente de Vallecas;915008342;http://www.educa.madrid.org/eei.shantala.madrid;eei.shantala.madrid@educa.madrid.org;40,38858481;-3,66496072
28063015;LA ALDEA;EEI;ESCUELA INFANTIL;PÚBLICO;COMUNIDAD DE MADRID;CALLE PRINCIPAL, 4, 28021;28021;79;Madrid;17;Villaverde;917956270;http://www.educa.madrid.org/eei.laaldea.madrid;eei.laaldea.madrid@educa.madrid.org;40,33422357;-3,69860263
28063027;ACUARELA;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;AVDA DEL SOMORROSTRO, 193, 28830;28830;130;San Fernando de Henares;NaN;NaN;916694580;http://www.educa.madrid.org/eei.acuarela.sanfernando;eei.acuarela.sanfernando@educa.madrid.org;40,41716216;-3,52278347
28063052;ALCALDE DE MOSTOLES;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;BACHAIDA, S.L.;AVDA DE LA CONSTITUCIÓN, 74, 28931;28931;92;Móstoles;NaN;NaN;916464202;http://www.escuelainfantilalcaldedemostoles.com;alcaldedemostoles@outlook.es;40,32742789;-3,85952955
28063064;TARABILLA;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;CALLE DE GANDHI, 14, 28017;28017;79;Madrid;15;Ciudad Lineal;913047164;http://www.educa.madrid.org/eei.tarabilla.madrid;eei.tarabilla.madrid@educa.madrid.org;40,42360994;-3,63489202
28063076;EL BOSQUE;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;CALLE DE DELICIAS, 32, 28045;28045;79;Madrid;2;Arganzuela;915271590;http://www.educa.madrid.org/eei.elbosque.madrid;eei.elbosque.madrid@educa.madrid.org;40,40390655;-3,69153283
28063121;LITTLE WITCH;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;ANASEDUCACION, S.L.;CALLE DE BUGANVILLA, 2, 28036;28036;79;Madrid;5;Chamartín;911305715;http://www.escuelalittlewitch.es;info@escuelalittlewitch.es;40,47148335;-3,67627667
28063155;LA OCA LOCA;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;PROYECTOS DE EDUCACION INFANTIL LA OCA LOCA, S.L.;SECT ESCULTORES, 3, 28760;28760;903;Tres Cantos;NaN;NaN;629181617;NaN;escuelaocaloca@yahoo.es;40,6131342;-3,7115002
28063180;LOGOS B;CPR INF;CENTRO PRIVADO DE EDUCACIÓN INFANTIL;PRIVADO;INVESTIGACION Y SERVICIOS EDUCATIVOS LOGOS, S.A.;CALLE JUNÍPEROS, 6, 28232;28232;127;Rozas de Madrid, Las;NaN;NaN;916031806;NaN;nursery@colegiologos.com;40,51985713;-3,92967191
28063192;HELICON;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;SDAD. COOP. MADRILEÑA HELICON;CALLE DE MARÍA CURIE, 19-21, 28342;28342;161;Valdemoro;NaN;NaN;918752232;http://www.colegiohelicon.com;cc.helicon.valdemoro@educa.madrid.org;40,19777705;-3,68824757
28063209;GUARDIA REAL;EEI;ESCUELA INFANTIL;PÚBLICO-TITULARIDAD PRIVADA;MINISTERIO DE DEFENSA;PASEO DEL PARDO, 28048;28048;79;Madrid;8;Fuencarral-El Pardo;917278393;www.kidsco.es;centrogr@kidsco.es;40,5211834;-3,77825358
28063246;MI PRIMER COLE 4;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;MI PRIMER COLE 4, S.L.;CALLE DE TIBERÍADES, 10, 28043;28043;79;Madrid;16;Hortaleza;913881474;NaN;direccion@miprimercole.es;40,46656128;-3,6371954
28063261;LA CASA DEL RIO - MIRIAM;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;TENAVA EDUCATION, S.L.;PASEO DEL COMANDANTE FORTEA, 81, 28008;28008;79;Madrid;9;Moncloa-Aravaca;915423938;www.ei-miriam.com;eicasadelrio@hotmail.com;40,42936114;-3,73469423
28063271;MONTESSORI PEÑAS ALBAS;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;ESCUELA INFANTIL PEÑAS ALBAS, S.L.;CALLE GRECIA, 4, 28810;28810;172;Villalbilla;NaN;NaN;918792640;NaN;info@escuelainfantilpenasalbas.es;40,44728242;-3,36762867
28063283;PEQUEÑAS PROMESAS;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;VIRGINIA SANCHEZ DIAZ;AVDA DE LOS FRESNOS, 24, 28850;28850;148;Torrejón de Ardoz;NaN;NaN;910102494;http://www.pequenaspromesas.com;escuelainfantil@pequenaspromesas.com;40,44274488;-3,47330374
28063295;EDUCAMUNDO;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;EDUCAMUNDO INFANTIL, S.L.;CALLE DE ARENALÓN, 2, 28231;28231;127;Rozas de Madrid, Las;NaN;NaN;916375933;www.educamundo.es;educamundo@hotmail.com;40,49237695;-3,86392001
28063301;BEBINES;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;BEBINES, S.L.;AVDA DE LA LIBERTAD, 6, 28905;28905;65;Getafe;NaN;NaN;916019678;http://www.escuelainfantilbebines.es;bebines@gmail.com;40,29541106;-3,73933611
28063313;LA CASA DE LOS HERMANITOS;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;TERESA SANTOS CURIEL;CALLE DE LA CORTE DE FARAÓN, 11, 28041;28041;79;Madrid;17;Villaverde;913179064;https://lacasadeloshermanitos.com/;tsantoscuriel@yahoo.es;40,36133618;-3,69643275
28063337;PAMBOLA;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;ANA MARTINEZ-FRESNEDA GOMENDIO;AVDA SIERRA DE GREDOS, 14, 28691;28691;176;Villanueva de la Cañada;NaN;NaN;639701643;www.pambola.es;info@pambola.es;40,43897556;-4,00813227
28063349;LA CASITA DE CARAMELO;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;AGRONOMÍA Y EDUCACIÓN, S.L.;PLAZA SANTANDER, 14, 28941;28941;58;Fuenlabrada;NaN;NaN;911623163;http://www.lacastitadecaramelo.es;eilacasitadecaramelo@gmail.com;40,29755169;-3,80337925
28063362;INFANTIL PEQUES;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;LAURA BARRANCO SANCHEZ;CALLE ANGOSTA, 3, 28021;28021;79;Madrid;17;Villaverde;917961064;www.escuelainfantilpeques.com;Lauritta3@hotmail.com;40,34415172;-3,71189227
28063398;PIPPO;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;GRUPO PEDAGOGICO DICA, S.L.;CALLE DE CLARA DEL REY, 33, 28002;28002;79;Madrid;5;Chamartín;914158793;http://www.escuelainfantilpippo.com;escinfpippo@gmail.com;40,4421627;-3,67101856
28063428;PARQUE DE LISBOA;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;ESCUELA INFANTIL MARILUZ Y CARMEN, S.L.;AVDA DE LEGANÉS, 9, 28925;28925;7;Alcorcón;NaN;NaN;608794740;NaN;luz-lucendo@hotmail.com;40,35182125;-3,82408854
28063453;HAPPY SCHOOL;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;ARBOS S.L. UNIPERSONAL;CALLE DE FINISTERRE, 9, 28029;28029;79;Madrid;8;Fuencarral-El Pardo;913141675;NaN;escuelatrebol@hotmail.com;40,47594547;-3,70152049
